GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC03_EST_VC58,No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings
HC03_MOE_VC58,No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings
HC01_EST_VC59,"Total Civilian Noninstitutionalized Population; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $1 to $4,999 or loss"
HC01_MOE_VC59,"Total Civilian Noninstitutionalized Population; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $1 to $4,999 or loss"
HC02_EST_VC59,"With a Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $1 to $4,999 or loss"
HC02_MOE_VC59,"With a Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $1 to $4,999 or loss"
HC03_EST_VC59,"No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $1 to $4,999 or loss"
HC03_MOE_VC59,"No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $1 to $4,999 or loss"
HC01_EST_VC60,"Total Civilian Noninstitutionalized Population; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $5,000 to $14,999"
HC01_MOE_VC60,"Total Civilian Noninstitutionalized Population; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $5,000 to $14,999"
HC02_EST_VC60,"With a Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $5,000 to $14,999"
HC02_MOE_VC60,"With a Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $5,000 to $14,999"
HC03_EST_VC60,"No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $5,000 to $14,999"
HC03_MOE_VC60,"No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $5,000 to $14,999"
HC01_EST_VC61,"Total Civilian Noninstitutionalized Population; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $15,000 to $24,999"
HC01_MOE_VC61,"Total Civilian Noninstitutionalized Population; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $15,000 to $24,999"
HC02_EST_VC61,"With a Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $15,000 to $24,999"
HC02_MOE_VC61,"With a Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $15,000 to $24,999"
HC03_EST_VC61,"No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $15,000 to $24,999"
HC03_MOE_VC61,"No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $15,000 to $24,999"
HC01_EST_VC62,"Total Civilian Noninstitutionalized Population; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $25,000 to $34,999"
HC01_MOE_VC62,"Total Civilian Noninstitutionalized Population; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $25,000 to $34,999"
HC02_EST_VC62,"With a Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $25,000 to $34,999"
HC02_MOE_VC62,"With a Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $25,000 to $34,999"
HC03_EST_VC62,"No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $25,000 to $34,999"
HC03_MOE_VC62,"No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $25,000 to $34,999"
HC01_EST_VC63,"Total Civilian Noninstitutionalized Population; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $35,000 to $49,999"
HC01_MOE_VC63,"Total Civilian Noninstitutionalized Population; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $35,000 to $49,999"
HC02_EST_VC63,"With a Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $35,000 to $49,999"
HC02_MOE_VC63,"With a Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $35,000 to $49,999"
HC03_EST_VC63,"No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $35,000 to $49,999"
HC03_MOE_VC63,"No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $35,000 to $49,999"
HC01_EST_VC64,"Total Civilian Noninstitutionalized Population; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $50,000 to $74,999"
HC01_MOE_VC64,"Total Civilian Noninstitutionalized Population; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $50,000 to $74,999"
HC02_EST_VC64,"With a Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $50,000 to $74,999"
HC02_MOE_VC64,"With a Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $50,000 to $74,999"
HC03_EST_VC64,"No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $50,000 to $74,999"
HC03_MOE_VC64,"No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $50,000 to $74,999"
HC01_EST_VC65,"Total Civilian Noninstitutionalized Population; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $75,000 or more"
HC01_MOE_VC65,"Total Civilian Noninstitutionalized Population; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $75,000 or more"
HC02_EST_VC65,"With a Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $75,000 or more"
HC02_MOE_VC65,"With a Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $75,000 or more"
HC03_EST_VC65,"No Disability; Estimate; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $75,000 or more"
HC03_MOE_VC65,"No Disability; Margin of Error; EARNINGS IN PAST 12 MONTHS (IN 2017 INFLATION ADJUSTED DOLLARS) - Population Age 16 and over with earnings - $75,000 or more"
HC01_EST_VC67,Total Civilian Noninstitutionalized Population; Estimate; Median Earnings
HC01_MOE_VC67,Total Civilian Noninstitutionalized Population; Margin of Error; Median Earnings
HC02_EST_VC67,With a Disability; Estimate; Median Earnings
HC02_MOE_VC67,With a Disability; Margin of Error; Median Earnings
HC03_EST_VC67,No Disability; Estimate; Median Earnings
HC03_MOE_VC67,No Disability; Margin of Error; Median Earnings
HC01_EST_VC70,Total Civilian Noninstitutionalized Population; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined
HC01_MOE_VC70,Total Civilian Noninstitutionalized Population; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined
HC02_EST_VC70,With a Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined
HC02_MOE_VC70,With a Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined
HC03_EST_VC70,No Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined
HC03_MOE_VC70,No Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined
HC01_EST_VC71,Total Civilian Noninstitutionalized Population; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - Below 100 percent of the poverty level
HC01_MOE_VC71,Total Civilian Noninstitutionalized Population; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - Below 100 percent of the poverty level
HC02_EST_VC71,With a Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - Below 100 percent of the poverty level
HC02_MOE_VC71,With a Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - Below 100 percent of the poverty level
HC03_EST_VC71,No Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - Below 100 percent of the poverty level
HC03_MOE_VC71,No Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - Below 100 percent of the poverty level
HC01_EST_VC72,Total Civilian Noninstitutionalized Population; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - 100 to 149 percent of the poverty level
HC01_MOE_VC72,Total Civilian Noninstitutionalized Population; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - 100 to 149 percent of the poverty level
HC02_EST_VC72,With a Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - 100 to 149 percent of the poverty level
HC02_MOE_VC72,With a Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - 100 to 149 percent of the poverty level
HC03_EST_VC72,No Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - 100 to 149 percent of the poverty level
HC03_MOE_VC72,No Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - 100 to 149 percent of the poverty level
HC01_EST_VC73,Total Civilian Noninstitutionalized Population; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - At or above 150 percent of the poverty level
HC01_MOE_VC73,Total Civilian Noninstitutionalized Population; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - At or above 150 percent of the poverty level
HC02_EST_VC73,With a Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - At or above 150 percent of the poverty level
HC02_MOE_VC73,With a Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - At or above 150 percent of the poverty level
HC03_EST_VC73,No Disability; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - At or above 150 percent of the poverty level
HC03_MOE_VC73,No Disability; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population Age 16 and over for whom poverty status is determined - At or above 150 percent of the poverty level
