GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC04_MOE_VC25,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC05_EST_VC25,Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC05_MOE_VC25,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC06_EST_VC25,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC06_MOE_VC25,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC01_EST_VC26,Total; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC01_MOE_VC26,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC02_EST_VC26,Percent; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC02_MOE_VC26,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC03_EST_VC26,Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC03_MOE_VC26,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC04_EST_VC26,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC04_MOE_VC26,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC05_EST_VC26,Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC05_MOE_VC26,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC06_EST_VC26,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC06_MOE_VC26,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week
HC01_EST_VC27,Total; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC01_MOE_VC27,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC02_EST_VC27,Percent; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC02_MOE_VC27,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC03_EST_VC27,Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC03_MOE_VC27,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC04_EST_VC27,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC04_MOE_VC27,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC05_EST_VC27,Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC05_MOE_VC27,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC06_EST_VC27,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC06_MOE_VC27,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 50 to 52 weeks
HC01_EST_VC28,Total; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC01_MOE_VC28,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC02_EST_VC28,Percent; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC02_MOE_VC28,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC03_EST_VC28,Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC03_MOE_VC28,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC04_EST_VC28,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC04_MOE_VC28,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC05_EST_VC28,Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC05_MOE_VC28,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC06_EST_VC28,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC06_MOE_VC28,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 48 to 49 weeks
HC01_EST_VC29,Total; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC01_MOE_VC29,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC02_EST_VC29,Percent; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC02_MOE_VC29,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC03_EST_VC29,Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC03_MOE_VC29,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC04_EST_VC29,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC04_MOE_VC29,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC05_EST_VC29,Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC05_MOE_VC29,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC06_EST_VC29,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC06_MOE_VC29,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 40 to 47 weeks
HC01_EST_VC30,Total; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC01_MOE_VC30,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC02_EST_VC30,Percent; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC02_MOE_VC30,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC03_EST_VC30,Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC03_MOE_VC30,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC04_EST_VC30,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC04_MOE_VC30,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC05_EST_VC30,Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC05_MOE_VC30,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC06_EST_VC30,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC06_MOE_VC30,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 27 to 39 weeks
HC01_EST_VC31,Total; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC01_MOE_VC31,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC02_EST_VC31,Percent; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC02_MOE_VC31,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC03_EST_VC31,Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC03_MOE_VC31,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC04_EST_VC31,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC04_MOE_VC31,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC05_EST_VC31,Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC05_MOE_VC31,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC06_EST_VC31,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC06_MOE_VC31,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 14 to 26 weeks
HC01_EST_VC32,Total; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC01_MOE_VC32,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC02_EST_VC32,Percent; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC02_MOE_VC32,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC03_EST_VC32,Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC03_MOE_VC32,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC04_EST_VC32,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC04_MOE_VC32,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC05_EST_VC32,Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC05_MOE_VC32,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC06_EST_VC32,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC06_MOE_VC32,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 1 to 14 hours per week - 1 to 13 weeks
HC01_EST_VC33,Total; Estimate; USUAL HOURS WORKED - Did not work
HC01_MOE_VC33,Total; Margin of Error; USUAL HOURS WORKED - Did not work
HC02_EST_VC33,Percent; Estimate; USUAL HOURS WORKED - Did not work
HC02_MOE_VC33,Percent; Margin of Error; USUAL HOURS WORKED - Did not work
HC03_EST_VC33,Male; Estimate; USUAL HOURS WORKED - Did not work
HC03_MOE_VC33,Male; Margin of Error; USUAL HOURS WORKED - Did not work
HC04_EST_VC33,Percent Male; Estimate; USUAL HOURS WORKED - Did not work
HC04_MOE_VC33,Percent Male; Margin of Error; USUAL HOURS WORKED - Did not work
HC05_EST_VC33,Female; Estimate; USUAL HOURS WORKED - Did not work
HC05_MOE_VC33,Female; Margin of Error; USUAL HOURS WORKED - Did not work
HC06_EST_VC33,Percent Female; Estimate; USUAL HOURS WORKED - Did not work
HC06_MOE_VC33,Percent Female; Margin of Error; USUAL HOURS WORKED - Did not work
HC01_EST_VC35,Total; Estimate; Mean usual hours worked for workers
HC01_MOE_VC35,Total; Margin of Error; Mean usual hours worked for workers
HC02_EST_VC35,Percent; Estimate; Mean usual hours worked for workers
HC02_MOE_VC35,Percent; Margin of Error; Mean usual hours worked for workers
HC03_EST_VC35,Male; Estimate; Mean usual hours worked for workers
HC03_MOE_VC35,Male; Margin of Error; Mean usual hours worked for workers
HC04_EST_VC35,Percent Male; Estimate; Mean usual hours worked for workers
HC04_MOE_VC35,Percent Male; Margin of Error; Mean usual hours worked for workers
HC05_EST_VC35,Female; Estimate; Mean usual hours worked for workers
HC05_MOE_VC35,Female; Margin of Error; Mean usual hours worked for workers
HC06_EST_VC35,Percent Female; Estimate; Mean usual hours worked for workers
HC06_MOE_VC35,Percent Female; Margin of Error; Mean usual hours worked for workers
HC01_EST_VC37,Total; Estimate; Median age of workers 16 to 64 years
HC01_MOE_VC37,Total; Margin of Error; Median age of workers 16 to 64 years
HC02_EST_VC37,Percent; Estimate; Median age of workers 16 to 64 years
HC02_MOE_VC37,Percent; Margin of Error; Median age of workers 16 to 64 years
HC03_EST_VC37,Male; Estimate; Median age of workers 16 to 64 years
HC03_MOE_VC37,Male; Margin of Error; Median age of workers 16 to 64 years
HC04_EST_VC37,Percent Male; Estimate; Median age of workers 16 to 64 years
HC04_MOE_VC37,Percent Male; Margin of Error; Median age of workers 16 to 64 years
HC05_EST_VC37,Female; Estimate; Median age of workers 16 to 64 years
HC05_MOE_VC37,Female; Margin of Error; Median age of workers 16 to 64 years
HC06_EST_VC37,Percent Female; Estimate; Median age of workers 16 to 64 years
HC06_MOE_VC37,Percent Female; Margin of Error; Median age of workers 16 to 64 years
HC01_EST_VC39,"Total; Estimate; Workers 16 to 64 years who worked full-time, year-round"
HC01_MOE_VC39,"Total; Margin of Error; Workers 16 to 64 years who worked full-time, year-round"
HC02_EST_VC39,"Percent; Estimate; Workers 16 to 64 years who worked full-time, year-round"
HC02_MOE_VC39,"Percent; Margin of Error; Workers 16 to 64 years who worked full-time, year-round"
HC03_EST_VC39,"Male; Estimate; Workers 16 to 64 years who worked full-time, year-round"
HC03_MOE_VC39,"Male; Margin of Error; Workers 16 to 64 years who worked full-time, year-round"
HC04_EST_VC39,"Percent Male; Estimate; Workers 16 to 64 years who worked full-time, year-round"
HC04_MOE_VC39,"Percent Male; Margin of Error; Workers 16 to 64 years who worked full-time, year-round"
HC05_EST_VC39,"Female; Estimate; Workers 16 to 64 years who worked full-time, year-round"
HC05_MOE_VC39,"Female; Margin of Error; Workers 16 to 64 years who worked full-time, year-round"
HC06_EST_VC39,"Percent Female; Estimate; Workers 16 to 64 years who worked full-time, year-round"
HC06_MOE_VC39,"Percent Female; Margin of Error; Workers 16 to 64 years who worked full-time, year-round"
