GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC05_EST_VC31,Renter-occupied housing units; Estimate; BEDROOMS - 4 or more bedrooms
HC05_MOE_VC31,Renter-occupied housing units; Margin of Error; BEDROOMS - 4 or more bedrooms
HC06_EST_VC31,Percent renter-occupied housing units; Estimate; BEDROOMS - 4 or more bedrooms
HC06_MOE_VC31,Percent renter-occupied housing units; Margin of Error; BEDROOMS - 4 or more bedrooms
HC01_EST_VC34,Occupied housing units; Estimate; COMPLETE FACILITIES - With complete plumbing facilities
HC01_MOE_VC34,Occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete plumbing facilities
HC02_EST_VC34,Percent occupied housing units; Estimate; COMPLETE FACILITIES - With complete plumbing facilities
HC02_MOE_VC34,Percent occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete plumbing facilities
HC03_EST_VC34,Owner-occupied housing units; Estimate; COMPLETE FACILITIES - With complete plumbing facilities
HC03_MOE_VC34,Owner-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete plumbing facilities
HC04_EST_VC34,Percent owner-occupied housing units; Estimate; COMPLETE FACILITIES - With complete plumbing facilities
HC04_MOE_VC34,Percent owner-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete plumbing facilities
HC05_EST_VC34,Renter-occupied housing units; Estimate; COMPLETE FACILITIES - With complete plumbing facilities
HC05_MOE_VC34,Renter-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete plumbing facilities
HC06_EST_VC34,Percent renter-occupied housing units; Estimate; COMPLETE FACILITIES - With complete plumbing facilities
HC06_MOE_VC34,Percent renter-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete plumbing facilities
HC01_EST_VC35,Occupied housing units; Estimate; COMPLETE FACILITIES - With complete kitchen facilities
HC01_MOE_VC35,Occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete kitchen facilities
HC02_EST_VC35,Percent occupied housing units; Estimate; COMPLETE FACILITIES - With complete kitchen facilities
HC02_MOE_VC35,Percent occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete kitchen facilities
HC03_EST_VC35,Owner-occupied housing units; Estimate; COMPLETE FACILITIES - With complete kitchen facilities
HC03_MOE_VC35,Owner-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete kitchen facilities
HC04_EST_VC35,Percent owner-occupied housing units; Estimate; COMPLETE FACILITIES - With complete kitchen facilities
HC04_MOE_VC35,Percent owner-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete kitchen facilities
HC05_EST_VC35,Renter-occupied housing units; Estimate; COMPLETE FACILITIES - With complete kitchen facilities
HC05_MOE_VC35,Renter-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete kitchen facilities
HC06_EST_VC35,Percent renter-occupied housing units; Estimate; COMPLETE FACILITIES - With complete kitchen facilities
HC06_MOE_VC35,Percent renter-occupied housing units; Margin of Error; COMPLETE FACILITIES - With complete kitchen facilities
HC01_EST_VC38,Occupied housing units; Estimate; VEHICLES AVAILABLE - No vehicle available
HC01_MOE_VC38,Occupied housing units; Margin of Error; VEHICLES AVAILABLE - No vehicle available
HC02_EST_VC38,Percent occupied housing units; Estimate; VEHICLES AVAILABLE - No vehicle available
HC02_MOE_VC38,Percent occupied housing units; Margin of Error; VEHICLES AVAILABLE - No vehicle available
HC03_EST_VC38,Owner-occupied housing units; Estimate; VEHICLES AVAILABLE - No vehicle available
HC03_MOE_VC38,Owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - No vehicle available
HC04_EST_VC38,Percent owner-occupied housing units; Estimate; VEHICLES AVAILABLE - No vehicle available
HC04_MOE_VC38,Percent owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - No vehicle available
HC05_EST_VC38,Renter-occupied housing units; Estimate; VEHICLES AVAILABLE - No vehicle available
HC05_MOE_VC38,Renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - No vehicle available
HC06_EST_VC38,Percent renter-occupied housing units; Estimate; VEHICLES AVAILABLE - No vehicle available
HC06_MOE_VC38,Percent renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - No vehicle available
HC01_EST_VC39,Occupied housing units; Estimate; VEHICLES AVAILABLE - 1 vehicle available
HC01_MOE_VC39,Occupied housing units; Margin of Error; VEHICLES AVAILABLE - 1 vehicle available
HC02_EST_VC39,Percent occupied housing units; Estimate; VEHICLES AVAILABLE - 1 vehicle available
HC02_MOE_VC39,Percent occupied housing units; Margin of Error; VEHICLES AVAILABLE - 1 vehicle available
HC03_EST_VC39,Owner-occupied housing units; Estimate; VEHICLES AVAILABLE - 1 vehicle available
HC03_MOE_VC39,Owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 1 vehicle available
HC04_EST_VC39,Percent owner-occupied housing units; Estimate; VEHICLES AVAILABLE - 1 vehicle available
HC04_MOE_VC39,Percent owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 1 vehicle available
HC05_EST_VC39,Renter-occupied housing units; Estimate; VEHICLES AVAILABLE - 1 vehicle available
HC05_MOE_VC39,Renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 1 vehicle available
HC06_EST_VC39,Percent renter-occupied housing units; Estimate; VEHICLES AVAILABLE - 1 vehicle available
HC06_MOE_VC39,Percent renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 1 vehicle available
HC01_EST_VC40,Occupied housing units; Estimate; VEHICLES AVAILABLE - 2 vehicles available
HC01_MOE_VC40,Occupied housing units; Margin of Error; VEHICLES AVAILABLE - 2 vehicles available
HC02_EST_VC40,Percent occupied housing units; Estimate; VEHICLES AVAILABLE - 2 vehicles available
HC02_MOE_VC40,Percent occupied housing units; Margin of Error; VEHICLES AVAILABLE - 2 vehicles available
HC03_EST_VC40,Owner-occupied housing units; Estimate; VEHICLES AVAILABLE - 2 vehicles available
HC03_MOE_VC40,Owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 2 vehicles available
HC04_EST_VC40,Percent owner-occupied housing units; Estimate; VEHICLES AVAILABLE - 2 vehicles available
HC04_MOE_VC40,Percent owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 2 vehicles available
HC05_EST_VC40,Renter-occupied housing units; Estimate; VEHICLES AVAILABLE - 2 vehicles available
HC05_MOE_VC40,Renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 2 vehicles available
HC06_EST_VC40,Percent renter-occupied housing units; Estimate; VEHICLES AVAILABLE - 2 vehicles available
HC06_MOE_VC40,Percent renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 2 vehicles available
HC01_EST_VC41,Occupied housing units; Estimate; VEHICLES AVAILABLE - 3 or more vehicles available
HC01_MOE_VC41,Occupied housing units; Margin of Error; VEHICLES AVAILABLE - 3 or more vehicles available
HC02_EST_VC41,Percent occupied housing units; Estimate; VEHICLES AVAILABLE - 3 or more vehicles available
HC02_MOE_VC41,Percent occupied housing units; Margin of Error; VEHICLES AVAILABLE - 3 or more vehicles available
HC03_EST_VC41,Owner-occupied housing units; Estimate; VEHICLES AVAILABLE - 3 or more vehicles available
HC03_MOE_VC41,Owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 3 or more vehicles available
HC04_EST_VC41,Percent owner-occupied housing units; Estimate; VEHICLES AVAILABLE - 3 or more vehicles available
HC04_MOE_VC41,Percent owner-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 3 or more vehicles available
HC05_EST_VC41,Renter-occupied housing units; Estimate; VEHICLES AVAILABLE - 3 or more vehicles available
HC05_MOE_VC41,Renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 3 or more vehicles available
HC06_EST_VC41,Percent renter-occupied housing units; Estimate; VEHICLES AVAILABLE - 3 or more vehicles available
HC06_MOE_VC41,Percent renter-occupied housing units; Margin of Error; VEHICLES AVAILABLE - 3 or more vehicles available
HC01_EST_VC44,Occupied housing units; Estimate; TELEPHONE SERVICE AVAILABLE - With telephone service
HC01_MOE_VC44,Occupied housing units; Margin of Error; TELEPHONE SERVICE AVAILABLE - With telephone service
HC02_EST_VC44,Percent occupied housing units; Estimate; TELEPHONE SERVICE AVAILABLE - With telephone service
HC02_MOE_VC44,Percent occupied housing units; Margin of Error; TELEPHONE SERVICE AVAILABLE - With telephone service
HC03_EST_VC44,Owner-occupied housing units; Estimate; TELEPHONE SERVICE AVAILABLE - With telephone service
HC03_MOE_VC44,Owner-occupied housing units; Margin of Error; TELEPHONE SERVICE AVAILABLE - With telephone service
HC04_EST_VC44,Percent owner-occupied housing units; Estimate; TELEPHONE SERVICE AVAILABLE - With telephone service
HC04_MOE_VC44,Percent owner-occupied housing units; Margin of Error; TELEPHONE SERVICE AVAILABLE - With telephone service
HC05_EST_VC44,Renter-occupied housing units; Estimate; TELEPHONE SERVICE AVAILABLE - With telephone service
HC05_MOE_VC44,Renter-occupied housing units; Margin of Error; TELEPHONE SERVICE AVAILABLE - With telephone service
HC06_EST_VC44,Percent renter-occupied housing units; Estimate; TELEPHONE SERVICE AVAILABLE - With telephone service
HC06_MOE_VC44,Percent renter-occupied housing units; Margin of Error; TELEPHONE SERVICE AVAILABLE - With telephone service
HC01_EST_VC47,Occupied housing units; Estimate; HOUSE HEATING FUEL - Utility gas
HC01_MOE_VC47,Occupied housing units; Margin of Error; HOUSE HEATING FUEL - Utility gas
HC02_EST_VC47,Percent occupied housing units; Estimate; HOUSE HEATING FUEL - Utility gas
HC02_MOE_VC47,Percent occupied housing units; Margin of Error; HOUSE HEATING FUEL - Utility gas
HC03_EST_VC47,Owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Utility gas
HC03_MOE_VC47,Owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Utility gas
HC04_EST_VC47,Percent owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Utility gas
HC04_MOE_VC47,Percent owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Utility gas
HC05_EST_VC47,Renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Utility gas
HC05_MOE_VC47,Renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Utility gas
HC06_EST_VC47,Percent renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Utility gas
HC06_MOE_VC47,Percent renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Utility gas
HC01_EST_VC48,"Occupied housing units; Estimate; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC01_MOE_VC48,"Occupied housing units; Margin of Error; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC02_EST_VC48,"Percent occupied housing units; Estimate; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC02_MOE_VC48,"Percent occupied housing units; Margin of Error; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC03_EST_VC48,"Owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC03_MOE_VC48,"Owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC04_EST_VC48,"Percent owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC04_MOE_VC48,"Percent owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC05_EST_VC48,"Renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC05_MOE_VC48,"Renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC06_EST_VC48,"Percent renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC06_MOE_VC48,"Percent renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Bottled, tank, or LP gas"
HC01_EST_VC49,Occupied housing units; Estimate; HOUSE HEATING FUEL - Electricity
HC01_MOE_VC49,Occupied housing units; Margin of Error; HOUSE HEATING FUEL - Electricity
HC02_EST_VC49,Percent occupied housing units; Estimate; HOUSE HEATING FUEL - Electricity
HC02_MOE_VC49,Percent occupied housing units; Margin of Error; HOUSE HEATING FUEL - Electricity
HC03_EST_VC49,Owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Electricity
HC03_MOE_VC49,Owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Electricity
HC04_EST_VC49,Percent owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Electricity
HC04_MOE_VC49,Percent owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Electricity
HC05_EST_VC49,Renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Electricity
HC05_MOE_VC49,Renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Electricity
HC06_EST_VC49,Percent renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Electricity
HC06_MOE_VC49,Percent renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Electricity
HC01_EST_VC50,"Occupied housing units; Estimate; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC01_MOE_VC50,"Occupied housing units; Margin of Error; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC02_EST_VC50,"Percent occupied housing units; Estimate; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC02_MOE_VC50,"Percent occupied housing units; Margin of Error; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC03_EST_VC50,"Owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC03_MOE_VC50,"Owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC04_EST_VC50,"Percent owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC04_MOE_VC50,"Percent owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC05_EST_VC50,"Renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC05_MOE_VC50,"Renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC06_EST_VC50,"Percent renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC06_MOE_VC50,"Percent renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Fuel oil, kerosene, etc."
HC01_EST_VC51,Occupied housing units; Estimate; HOUSE HEATING FUEL - Coal or coke
HC01_MOE_VC51,Occupied housing units; Margin of Error; HOUSE HEATING FUEL - Coal or coke
HC02_EST_VC51,Percent occupied housing units; Estimate; HOUSE HEATING FUEL - Coal or coke
HC02_MOE_VC51,Percent occupied housing units; Margin of Error; HOUSE HEATING FUEL - Coal or coke
HC03_EST_VC51,Owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Coal or coke
HC03_MOE_VC51,Owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Coal or coke
HC04_EST_VC51,Percent owner-occupied housing units; Estimate; HOUSE HEATING FUEL - Coal or coke
HC04_MOE_VC51,Percent owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Coal or coke
HC05_EST_VC51,Renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Coal or coke
HC05_MOE_VC51,Renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Coal or coke
HC06_EST_VC51,Percent renter-occupied housing units; Estimate; HOUSE HEATING FUEL - Coal or coke
HC06_MOE_VC51,Percent renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - Coal or coke
HC01_EST_VC52,Occupied housing units; Estimate; HOUSE HEATING FUEL - All other fuels
HC01_MOE_VC52,Occupied housing units; Margin of Error; HOUSE HEATING FUEL - All other fuels
HC02_EST_VC52,Percent occupied housing units; Estimate; HOUSE HEATING FUEL - All other fuels
HC02_MOE_VC52,Percent occupied housing units; Margin of Error; HOUSE HEATING FUEL - All other fuels
HC03_EST_VC52,Owner-occupied housing units; Estimate; HOUSE HEATING FUEL - All other fuels
HC03_MOE_VC52,Owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - All other fuels
HC04_EST_VC52,Percent owner-occupied housing units; Estimate; HOUSE HEATING FUEL - All other fuels
HC04_MOE_VC52,Percent owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - All other fuels
HC05_EST_VC52,Renter-occupied housing units; Estimate; HOUSE HEATING FUEL - All other fuels
HC05_MOE_VC52,Renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - All other fuels
HC06_EST_VC52,Percent renter-occupied housing units; Estimate; HOUSE HEATING FUEL - All other fuels
HC06_MOE_VC52,Percent renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - All other fuels
HC01_EST_VC53,Occupied housing units; Estimate; HOUSE HEATING FUEL - No fuel used
HC01_MOE_VC53,Occupied housing units; Margin of Error; HOUSE HEATING FUEL - No fuel used
HC02_EST_VC53,Percent occupied housing units; Estimate; HOUSE HEATING FUEL - No fuel used
HC02_MOE_VC53,Percent occupied housing units; Margin of Error; HOUSE HEATING FUEL - No fuel used
HC03_EST_VC53,Owner-occupied housing units; Estimate; HOUSE HEATING FUEL - No fuel used
HC03_MOE_VC53,Owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - No fuel used
HC04_EST_VC53,Percent owner-occupied housing units; Estimate; HOUSE HEATING FUEL - No fuel used
HC04_MOE_VC53,Percent owner-occupied housing units; Margin of Error; HOUSE HEATING FUEL - No fuel used
HC05_EST_VC53,Renter-occupied housing units; Estimate; HOUSE HEATING FUEL - No fuel used
HC05_MOE_VC53,Renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - No fuel used
HC06_EST_VC53,Percent renter-occupied housing units; Estimate; HOUSE HEATING FUEL - No fuel used
HC06_MOE_VC53,Percent renter-occupied housing units; Margin of Error; HOUSE HEATING FUEL - No fuel used
